2,962.3223159313202,4222,0.1643687,0.6154658,1.0321701



3,983.0113315582275,4222,0.1051714,0.6111648,1.0133801



4,979.873911857605,4222,0.0858088,0.6098305,0.9969892



5,995.7285215854645,4222,0.0776207,0.6061571,1.002847



6,1014.1390159130096,4222,0.0737426,0.6061603,0.99308



7,1025.1342916488647,4222,0.0726087,0.6044635,0.9946434



8,1028.6180007457733,4222,0.0713903,0.6061608,0.9915049



9,1025.0952920913696,4222,0.0700855,0.6073206,0.9923122



10,1032.2915933132172,4222,0.0701011,0.607391,0.9908161





MaelNetB1_MaelNetS1_New_Anomaly_MaelNetB1_SMD_ftM_dm38_nh8_el2_dl1_df2048_fc3_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,242.2755410671234,222,0.2356907,0.1445035,0.8573733





